from	to	weight
HIST1H2BA	POLR2F	1
SNRNP200	POLR2F	1
AQR	POLR2F	1
SNRNP27	POLR2F	1
POLR2F	RPS20	1
SF3A2	POLR2F	1
RPA2	POLR2F	1
POLR2F	INTS9	1
COPS2	POLR2F	1
SNRPD1	POLR2F	1
HNRNPU	POLR2F	1
XAB2	POLR2F	1
SF3A1	POLR2F	1
PRPF38A	POLR2F	1
BRIX1	POLR2F	1
SRSF1	POLR2F	1
PABPN1	POLR2F	1
POLR2F	RPS5	1
RPS11	POLR2F	1
NANOS2	SOHLH1	1
FIGLA	SOHLH1	1
DMRT1	SOHLH1	1
HTR5A	TAS2R39	1
TAS2R39	TAS2R43	1
TAS2R42	TAS2R39	1
HRH3	TAS2R39	1
INSL5	TAS2R39	1
OR1E2	TAS2R39	1
GALR3	TAS2R39	1
MTNR1B	TAS2R39	1
TAS1R2	TAS2R39	1
TAS2R16	TAS2R39	1
TAS2R41	TAS2R39	1
TAS2R39	TAS2R50	1
TAS2R8	TAS2R39	1
TAS2R7	TAS2R39	1
GALR1	TAS2R39	1
RXFP3	TAS2R39	1
TAS2R13	TAS2R39	1
TAS2R39	TAS2R46	1
TAS2R40	TAS2R39	1
GPR31	TAS2R39	1
GRM6	TAS2R39	1
TAS2R39	PDYN	1
SSTR4	TAS2R39	1
CCL1	TAS2R39	1
HTR1A	TAS2R39	1
TAS2R9	TAS2R39	1
TAS2R60	TAS2R39	1
DRD3	TAS2R39	1
NMS	TAS2R39	1
TAS2R39	GRM4	1
TAS2R1	TAS2R39	1
PRPF19	TMEM132D	1
GSX2	SP8	1
TAS2R16	FEZF1	1
RPLP2	RPS24	1
RPN2	RPS24	1
RPS3	RPS24	1
ETF1	RPS24	1
PSMC2	RPS24	1
RPL7	RPS24	1
EIF3G	RPS24	1
RPL11	RPS24	1
CCT4	RPS24	1
PSMD1	RPS24	1
DDX49	RPS24	1
RPL3	RPS24	1
RPS24	RPL27	1
CCT8	RPS24	1
RPL7A	RPS24	1
RPS24	EIF3F	1
EIF3B	RPS24	1
RPL31	RPS24	1
RPL24	RPS24	1
PSMC4	RPS24	1
RPL4	RPS24	1
RPS24	RPL30	1
RPS27A	RPS24	1
RPL35	RPS24	1
RPS15A	RPS24	1
RPS6	RPS24	1
EIF3D	RPS24	1
RPS24	RPS13	1
RPS24	RPL36	1
QARS	RPS24	1
RPL38	RPS24	1
HEATR1	RPS24	1
RPS9	RPS24	1
GNL3	RPS24	1
CCT7	RPS24	1
RPS24	RPL37A	1
RPS24	RPL35A	1
EIF3A	RPS24	1
EIF4A3	RPS24	1
RPL10A	RPS24	1
NHP2L1	RPS24	1
RPL5	RPS24	1
PPP2R1A	RPS24	1
PSMC1	RPS24	1
NPSR1	RPS24	1
RPS24	RPS20	1
RPS24	RPLP0	1
RPL14	RPS24	1
RPL12	RPS24	1
RPS8	RPS24	1
EEF2	RPS24	1
RPS24	RPL18	1
RPL19	RPS24	1
RPS24	NACA	1
EIF5B	RPS24	1
RPL37	RPS24	1
RPS24	RPS19	1
RPS24	RPS5	1
RPS11	RPS24	1
RPLP2	PSMA1	1
RPS3	PSMA1	1
PSMC2	PSMA1	1
PSMD11	PSMA1	1
PSMA1	RPL27	1
CCT8	PSMA1	1
PSMA1	EIF3F	1
PSMA6	PSMA1	1
PSMC4	PSMA1	1
RPL4	PSMA1	1
PSMA1	RAN	1
COPB1	PSMA1	1
CCT7	PSMA1	1
CCT6A	PSMA1	1
VCP	PSMA1	1
PSMA2	PSMA1	1
CCT3	PSMA1	1
RPN2	PSMA1	1
PSMA3	PSMA1	1
ETF1	PSMA1	1
PSMB2	PSMA1	1
EIF3G	PSMA1	1
CCT4	PSMA1	1
PSMD1	PSMA1	1
PSMA1	PSMB3	1
PSMD7	PSMA1	1
RPS27A	PSMA1	1
PFDN2	PSMA1	1
PPP2R1A	PSMA1	1
PSMC1	PSMA1	1
NEDD8	PSMA1	1
PSMA1	RPS20	1
EEF2	PSMA1	1
KPNB1	PSMA1	1
PSMA1	SHFM1	1
SMC3	CTCFL	1
HNRNPM	DDX46	1
DDX46	PRPF8	1
SF3B4	DDX46	1
SF3B2	DDX46	1
ZC3H13	DDX46	1
PHF5A	DDX46	1
PRPF31	DDX46	1
COPA	DDX46	1
CDC5L	DDX46	1
PAPOLA	DDX46	1
USP39	DDX46	1
EFTUD2	DDX46	1
EIF4A3	DDX46	1
DDX46	LSM6	1
SNRNP200	DDX46	1
SF3A2	DDX46	1
XAB2	DDX46	1
SF3A1	DDX46	1
SRSF1	DDX46	1
SF3B5	DDX46	1
PRPF3	DDX46	1
SRSF3	DDX46	1
PRPF19	DDX46	1
SF3B3	DDX46	1
U2AF2	DDX46	1
POLR2D	DDX46	1
NUDT21	DDX46	1
DDX46	ALYREF	1
TFIP11	DDX46	1
DDX46	LSM4	1
RBM17	DDX46	1
POLR2I	DDX46	1
CDC40	DDX46	1
NHP2L1	DDX46	1
POLR2F	DDX46	1
AQR	DDX46	1
SNRNP27	DDX46	1
SNRPD1	DDX46	1
HNRNPU	DDX46	1
PRPF38A	DDX46	1
PABPN1	DDX46	1
RPLP2	RPL37A	1
RPN2	RPL37A	1
RPS3	RPL37A	1
ETF1	RPL37A	1
RPL7	RPL37A	1
EIF3G	RPL37A	1
RPL11	RPL37A	1
EXOSC10	RPL37A	1
WDR12	RPL37A	1
RPL3	RPL37A	1
RPL37A	RPL27	1
RPL7A	RPL37A	1
RPL37A	EIF3F	1
EIF3B	RPL37A	1
RPL31	RPL37A	1
RPL24	RPL37A	1
RPL4	RPL37A	1
RPL37A	RPL30	1
RPS24	RPL37A	1
RPS27A	RPL37A	1
RPL35	RPL37A	1
RPS15A	RPL37A	1
RPS6	RPL37A	1
EIF3D	RPL37A	1
RPL37A	RPS13	1
RPL37A	RPL36	1
QARS	RPL37A	1
RPL38	RPL37A	1
RPS9	RPL37A	1
GNL3	RPL37A	1
RPL37A	RPL35A	1
EIF3A	RPL37A	1
EIF4A3	RPL37A	1
RPL10A	RPL37A	1
NHP2L1	RPL37A	1
RPL5	RPL37A	1
PPP2R1A	RPL37A	1
NPSR1	RPL37A	1
NEDD8	RPL37A	1
RPL37A	RPS20	1
RPL37A	RPLP0	1
RPL14	RPL37A	1
RPL12	RPL37A	1
RPS8	RPL37A	1
EEF2	RPL37A	1
RPL37A	RPL18	1
RPL19	RPL37A	1
RPL37A	NACA	1
EIF5B	RPL37A	1
RPL37	RPL37A	1
TIMM10	RPL37A	1
RPL37A	RPS19	1
RPL37A	RPS5	1
RPS11	RPL37A	1
RPLP2	RPL35A	1
RPN2	RPL35A	1
RPS3	RPL35A	1
PSMA3	RPL35A	1
ETF1	RPL35A	1
RPL7	RPL35A	1
EIF3G	RPL35A	1
RPL11	RPL35A	1
CCT4	RPL35A	1
EXOSC10	RPL35A	1
PSMD1	RPL35A	1
WDR12	RPL35A	1
PSMD11	RPL35A	1
RPL3	RPL35A	1
RPL35A	RPL27	1
CCT8	RPL35A	1
RPL7A	RPL35A	1
RPL35A	EIF3F	1
EIF3B	RPL35A	1
RPL31	RPL35A	1
RPL24	RPL35A	1
PSMA6	RPL35A	1
RPL4	RPL35A	1
RPL35A	RPL30	1
RPS24	RPL35A	1
RPS27A	RPL35A	1
RPL35	RPL35A	1
RPS15A	RPL35A	1
RPS6	RPL35A	1
EIF3D	RPL35A	1
RPL35A	RPS13	1
RPL35A	RPL36	1
QARS	RPL35A	1
RPL38	RPL35A	1
RPS9	RPL35A	1
CCT7	RPL35A	1
RPL37A	RPL35A	1
RUVBL1	RPL35A	1
EIF3A	RPL35A	1
EIF4A3	RPL35A	1
RPL10A	RPL35A	1
NHP2L1	RPL35A	1
RPL5	RPL35A	1
PPP2R1A	RPL35A	1
NPSR1	RPL35A	1
RPL35A	RPS20	1
RPL35A	RPLP0	1
RPL14	RPL35A	1
RPL12	RPL35A	1
RPS8	RPL35A	1
EEF2	RPL35A	1
RPL35A	RPL18	1
RPL19	RPL35A	1
RPL35A	NACA	1
KPNB1	RPL35A	1
EIF5B	RPL35A	1
RPL37	RPL35A	1
BRIX1	RPL35A	1
TIMM10	RPL35A	1
PSMA2	RPL35A	1
RPL35A	RPS19	1
RPL35A	RPS5	1
RPS11	RPL35A	1
FOXB1	EVX1	1
UTS2R	EVX1	1
GSTA5	ADH7	1
SF3B5	ALYREF	1
HNRNPM	ALYREF	1
PRPF3	ALYREF	1
SRSF3	ALYREF	1
ALYREF	PRPF8	1
PRPF19	ALYREF	1
ALYREF	ERH	1
SF3B4	ALYREF	1
SF3B3	ALYREF	1
NUP54	ALYREF	1
SF3B2	ALYREF	1
DDX46	ALYREF	1
ALYREF	NXF1	1
U2AF2	ALYREF	1
POLR2D	ALYREF	1
NUDT21	ALYREF	1
ZC3H13	ALYREF	1
PHF5A	ALYREF	1
PRPF31	ALYREF	1
TFIP11	ALYREF	1
NUP93	ALYREF	1
XPO1	ALYREF	1
ALYREF	LSM4	1
RBM17	ALYREF	1
SFPQ	ALYREF	1
CDC5L	ALYREF	1
PAPOLA	ALYREF	1
RUVBL1	ALYREF	1
USP39	ALYREF	1
EFTUD2	ALYREF	1
POLR2I	ALYREF	1
CDC40	ALYREF	1
EIF4A3	ALYREF	1
ALYREF	LSM6	1
NUP133	ALYREF	1
NHP2L1	ALYREF	1
NUP205	ALYREF	1
POLR2F	ALYREF	1
SNRNP200	ALYREF	1
AQR	ALYREF	1
SNRNP27	ALYREF	1
SF3A2	ALYREF	1
SNRPD1	ALYREF	1
HNRNPU	ALYREF	1
XAB2	ALYREF	1
SF3A1	ALYREF	1
PRPF38A	ALYREF	1
SRSF1	ALYREF	1
PABPN1	ALYREF	1
SF3B5	LSM6	1
HNRNPM	LSM6	1
PRPF3	LSM6	1
SRSF3	LSM6	1
LSM6	PRPF8	1
PRPF19	LSM6	1
SF3B4	LSM6	1
SF3B3	LSM6	1
DDX49	LSM6	1
SF3B2	LSM6	1
DDX46	LSM6	1
U2AF2	LSM6	1
POLR2D	LSM6	1
NUDT21	LSM6	1
PHF5A	LSM6	1
ALYREF	LSM6	1
PRPF31	LSM6	1
LSM6	LSM4	1
RBM17	LSM6	1
CDC5L	LSM6	1
PAPOLA	LSM6	1
USP39	LSM6	1
EFTUD2	LSM6	1
POLR2I	LSM6	1
CDC40	LSM6	1
EIF4A3	LSM6	1
NHP2L1	LSM6	1
POLR2F	LSM6	1
SNRNP200	LSM6	1
AQR	LSM6	1
SNRNP27	LSM6	1
SF3A2	LSM6	1
SNRPD1	LSM6	1
HNRNPU	LSM6	1
XAB2	LSM6	1
SF3A1	LSM6	1
PRPF38A	LSM6	1
SRSF1	LSM6	1
PRPF18	LSM6	1
PABPN1	LSM6	1
OR52L1	TAS2R50	1
TAS2R42	TAS2R50	1
INSL5	TAS2R50	1
MTNR1B	TAS2R50	1
TAS2R16	TAS2R50	1
TAS2R41	TAS2R50	1
TAS2R8	TAS2R50	1
TAS2R7	TAS2R50	1
GALR1	TAS2R50	1
RXFP3	TAS2R50	1
GPR31	TAS2R50	1
GRM6	TAS2R50	1
TAS2R50	PDYN	1
CCL1	TAS2R50	1
HTR1A	TAS2R50	1
DRD3	TAS2R50	1
TAS2R50	GRM4	1
HTR5A	TAS2R50	1
TAS2R50	TAS2R43	1
HRH3	TAS2R50	1
TAS2R39	TAS2R50	1
GALR3	TAS2R50	1
TAS1R2	TAS2R50	1
OR1E1	TAS2R50	1
TAS2R13	TAS2R50	1
TAS2R50	TAS2R46	1
TAS2R40	TAS2R50	1
SSTR4	TAS2R50	1
TAS2R9	TAS2R50	1
TAS2R60	TAS2R50	1
NMS	TAS2R50	1
TAS2R1	TAS2R50	1
CDC5L	DDX4	1
EFTUD2	DDX4	1
PIWIL1	DDX4	1
RNF17	DDX4	1
TRPV5	DDX4	1
DAZL	DDX4	1
NANOS2	DDX4	1
ASZ1	DDX4	1
RPLP2	RPL30	1
RPN2	RPL30	1
RPS3	RPL30	1
PSMA3	RPL30	1
ETF1	RPL30	1
RPL7	RPL30	1
EIF3G	RPL30	1
RPL11	RPL30	1
CCT4	RPL30	1
EXOSC10	RPL30	1
PSMD1	RPL30	1
WDR12	RPL30	1
PSMD11	RPL30	1
RPL3	RPL30	1
RPL30	RPL27	1
WDR61	RPL30	1
CCT8	RPL30	1
RPL7A	RPL30	1
RPL30	FUT5	1
RPL30	EIF3F	1
EIF3B	RPL30	1
RPL31	RPL30	1
RPL24	RPL30	1
RPL4	RPL30	1
RPS24	RPL30	1
RPS27A	RPL30	1
RPL35	RPL30	1
RPS15A	RPL30	1
RPS6	RPL30	1
EIF3D	RPL30	1
RPL30	RPS13	1
RPL30	RPL36	1
QARS	RPL30	1
RPL38	RPL30	1
RPS9	RPL30	1
CCT7	RPL30	1
RPL37A	RPL30	1
RPL35A	RPL30	1
RUVBL1	RPL30	1
EIF3A	RPL30	1
EIF4A3	RPL30	1
RPL10A	RPL30	1
NHP2L1	RPL30	1
RPL5	RPL30	1
PPP2R1A	RPL30	1
FTSJ3	RPL30	1
NPSR1	RPL30	1
RPL30	RPS20	1
RPL30	RPLP0	1
RPL14	RPL30	1
RPL12	RPL30	1
RPS8	RPL30	1
EEF2	RPL30	1
RPL30	RPL18	1
RPL19	RPL30	1
RPL30	NACA	1
DDX18	RPL30	1
KPNB1	RPL30	1
EIF5B	RPL30	1
RPL37	RPL30	1
SDAD1	RPL30	1
BRIX1	RPL30	1
RPL30	RPS19	1
RPL30	RPS5	1
RPS11	RPL30	1
INTS9	SUPT5H	1
POLR2D	INTS9	1
POLR2I	INTS9	1
POLR2F	INTS9	1
INTS9	SHFM1	1
CCT3	RPS20	1
RPLP2	RPS20	1
RPN2	RPS20	1
RPS3	RPS20	1
PSMA3	RPS20	1
ETF1	RPS20	1
RPL7	RPS20	1
RPS20	ERH	1
EIF3G	RPS20	1
RPL11	RPS20	1
CCT4	RPS20	1
PSMD1	RPS20	1
DDX49	RPS20	1
PSMD11	RPS20	1
RPL3	RPS20	1
RPS20	RPL27	1
WDR61	RPS20	1
CCT8	RPS20	1
RPL7A	RPS20	1
RPS20	EIF3F	1
EIF3B	RPS20	1
RPL31	RPS20	1
RPL24	RPS20	1
PSMA6	RPS20	1
RPL4	RPS20	1
RPL30	RPS20	1
RPS24	RPS20	1
RPS27A	RPS20	1
RPL35	RPS20	1
RPS15A	RPS20	1
RPS6	RPS20	1
EIF3D	RPS20	1
RPS20	RPS13	1
RPS20	RPL36	1
QARS	RPS20	1
RPL38	RPS20	1
HEATR1	RPS20	1
RPS9	RPS20	1
CCT7	RPS20	1
PFDN2	RPS20	1
CCT6A	RPS20	1
RPL37A	RPS20	1
RPL35A	RPS20	1
PSMA1	RPS20	1
RUVBL1	RPS20	1
EIF3A	RPS20	1
EFTUD2	RPS20	1
EIF4A3	RPS20	1
RPL10A	RPS20	1
NHP2L1	RPS20	1
RPL5	RPS20	1
PPP2R1A	RPS20	1
POLR2F	RPS20	1
NPSR1	RPS20	1
RPS20	RPLP0	1
RPL14	RPS20	1
RPL12	RPS20	1
RPS8	RPS20	1
EEF2	RPS20	1
RPS20	RPL18	1
RPL19	RPS20	1
RPS20	NACA	1
KPNB1	RPS20	1
EIF5B	RPS20	1
RPL37	RPS20	1
PSMA2	RPS20	1
RPS20	RPS19	1
RPS20	RPS5	1
RPS11	RPS20	1
CNGB3	CNBD1	1
TSHB	TRHR	1
NMS	TRHR	1
GPRC6A	TRHR	1
GCG	TRHR	1
GRM5	TRHR	1
NPSR1	TRHR	1
NPFFR1	TRHR	1
FFAR1	TRHR	1
GHSR	TRHR	1
UTS2R	TRHR	1
TRHR	HCRTR2	1
CCKAR	TRHR	1
TAS2R42	TAS2R43	1
INSL5	TAS2R43	1
MTNR1B	TAS2R43	1
TAS2R16	TAS2R43	1
TAS2R41	TAS2R43	1
TAS2R50	TAS2R43	1
TAS2R8	TAS2R43	1
TAS2R7	TAS2R43	1
GALR1	TAS2R43	1
RXFP3	TAS2R43	1
GPR31	TAS2R43	1
GRM6	TAS2R43	1
TAS2R43	PDYN	1
CCL1	TAS2R43	1
HTR1A	TAS2R43	1
DRD3	TAS2R43	1
TAS2R43	GRM4	1
HTR5A	TAS2R43	1
HRH3	TAS2R43	1
TAS2R39	TAS2R43	1
GALR3	TAS2R43	1
TAS1R2	TAS2R43	1
TAS2R13	TAS2R43	1
TAS2R43	TAS2R46	1
TAS2R40	TAS2R43	1
SSTR4	TAS2R43	1
TAS2R9	TAS2R43	1
TAS2R60	TAS2R43	1
NMS	TAS2R43	1
TAS2R1	TAS2R43	1
RPLP2	EIF3F	1
RPS3	EIF3F	1
RPL7	EIF3F	1
PSMD11	EIF3F	1
RPL3	EIF3F	1
EIF3F	RPL27	1
RPL7A	EIF3F	1
RPL31	EIF3F	1
RPL24	EIF3F	1
PSMC4	EIF3F	1
RPL4	EIF3F	1
RPS15A	EIF3F	1
EIF3D	EIF3F	1
EIF3F	RPS13	1
EIF3F	RPL36	1
RPL38	EIF3F	1
CCT7	EIF3F	1
RPL37A	EIF3F	1
COPS4	EIF3F	1
PSMA1	EIF3F	1
RPL5	EIF3F	1
EIF3F	RPLP0	1
RPL14	EIF3F	1
RPS8	EIF3F	1
EIF3F	RPL18	1
EIF5B	EIF3F	1
RPL37	EIF3F	1
PSMA2	EIF3F	1
EIF3F	RPS19	1
EIF3F	RPS5	1
ETF1	EIF3F	1
EIF3G	EIF3F	1
RPL11	EIF3F	1
CCT4	EIF3F	1
PSMD1	EIF3F	1
EIF3B	EIF3F	1
RPL30	EIF3F	1
RPS24	EIF3F	1
RPS27A	EIF3F	1
RPL35	EIF3F	1
RPS6	EIF3F	1
RPS9	EIF3F	1
RPL35A	EIF3F	1
EIF3A	EIF3F	1
RPL10A	EIF3F	1
RPS20	EIF3F	1
RPL12	EIF3F	1
EEF2	EIF3F	1
RPL19	EIF3F	1
RPS11	EIF3F	1
RTP2	OR10S1	1
RTP1	OR10S1	1
RTP2	OR52B2	1
RTP1	OR52B2	1
CELA2A	PNLIPRP1	1
MOGAT3	PNLIPRP1	1
PNLIP	PNLIPRP1	1
CTRB1	PNLIPRP1	1
RTP2	OR5M1	1
RTP1	OR5M1	1
RPLP2	RPS13	1
RPS3	RPS13	1
PSMC2	RPS13	1
RPL7	RPS13	1
DDX49	RPS13	1
RPL3	RPS13	1
RPS13	RPL27	1
WDR61	RPS13	1
CCT8	RPS13	1
RPL7A	RPS13	1
EIF3F	RPS13	1
RPL31	RPS13	1
RPL24	RPS13	1
PSMC4	RPS13	1
RPL4	RPS13	1
RPS15A	RPS13	1
EIF3D	RPS13	1
RPS13	RPL36	1
QARS	RPS13	1
RPL38	RPS13	1
CCT7	RPS13	1
CCT6A	RPS13	1
RPL37A	RPS13	1
EFTUD2	RPS13	1
EIF4A3	RPS13	1
RPL5	RPS13	1
RPS13	RPLP0	1
RPL14	RPS13	1
RPS8	RPS13	1
RPS13	RPL18	1
EIF5B	RPS13	1
RPL37	RPS13	1
RPS13	RPS19	1
RPS13	RPS5	1
CCT3	RPS13	1
RPN2	RPS13	1
PSMA3	RPS13	1
ETF1	RPS13	1
EIF3G	RPS13	1
RPL11	RPS13	1
CCT4	RPS13	1
PSMD1	RPS13	1
U2AF2	RPS13	1
EIF3B	RPS13	1
RPL30	RPS13	1
RPS24	RPS13	1
RPS27A	RPS13	1
RPL35	RPS13	1
RPS6	RPS13	1
HEATR1	RPS13	1
RPS9	RPS13	1
PDCL2	RPS13	1
RPL35A	RPS13	1
EIF3A	RPS13	1
RPL10A	RPS13	1
NHP2L1	RPS13	1
PPP2R1A	RPS13	1
POLR2F	RPS13	1
PSMC1	RPS13	1
NPSR1	RPS13	1
RPS20	RPS13	1
RPL12	RPS13	1
EEF2	RPS13	1
RPL19	RPS13	1
RPS13	NACA	1
RPS11	RPS13	1
RTP2	OR5M10	1
RTP1	OR5M10	1
RTP2	OR4D10	1
RTP1	OR4D10	1
TAS2R42	TAS2R46	1
INSL5	TAS2R46	1
MTNR1B	TAS2R46	1
TAS2R16	TAS2R46	1
TAS2R41	TAS2R46	1
TAS2R50	TAS2R46	1
TAS2R8	TAS2R46	1
TAS2R7	TAS2R46	1
GALR1	TAS2R46	1
RXFP3	TAS2R46	1
GPR31	TAS2R46	1
GRM6	TAS2R46	1
TAS2R46	PDYN	1
CCL1	TAS2R46	1
HTR1A	TAS2R46	1
DRD3	TAS2R46	1
TAS2R46	GRM4	1
HTR5A	TAS2R46	1
TAS2R43	TAS2R46	1
HRH3	TAS2R46	1
TAS2R39	TAS2R46	1
GALR3	TAS2R46	1
TAS1R2	TAS2R46	1
TAS2R13	TAS2R46	1
TAS2R40	TAS2R46	1
SSTR4	TAS2R46	1
TAS2R9	TAS2R46	1
TAS2R60	TAS2R46	1
NMS	TAS2R46	1
TAS2R1	TAS2R46	1
HNRNPM	NXF1	1
SRSF3	NXF1	1
EXOSC10	NXF1	1
NUP54	NXF1	1
U2AF2	NXF1	1
ALYREF	NXF1	1
NXF1	RAN	1
NUP98	NXF1	1
NUP93	NXF1	1
XPO1	NXF1	1
CDC40	NXF1	1
EIF4A3	NXF1	1
NUP133	NXF1	1
NUP205	NXF1	1
KPNB1	NXF1	1
SRSF1	NXF1	1
PABPN1	NXF1	1
CACNG2	CACNG5	1
PPP2R1A	CACNG5	1
CACNG3	CACNG5	1
GRM6	TRPM1	1
TAS2R42	PDYN	1
GPR31	PDYN	1
HTR1A	PDYN	1
TAS2R40	PDYN	1
SSTR4	PDYN	1
NMS	PDYN	1
INSL5	PDYN	1
MTNR1B	PDYN	1
TAS2R50	PDYN	1
RXFP3	PDYN	1
GRM6	PDYN	1
CCL1	PDYN	1
TAS2R39	PDYN	1
TAS2R1	PDYN	1
TAS2R7	PDYN	1
PDYN	GRM4	1
HRH3	PDYN	1
GALR3	PDYN	1
TAS1R2	PDYN	1
TAS2R13	PDYN	1
TAS2R9	PDYN	1
TAS2R16	PDYN	1
TAS2R41	PDYN	1
TAS2R8	PDYN	1
GALR1	PDYN	1
DRD3	PDYN	1
HTR5A	PDYN	1
TAS2R43	PDYN	1
TAS2R46	PDYN	1
TAS2R60	PDYN	1
TAS2R42	GRM4	1
GPR31	GRM4	1
PDYN	GRM4	1
HTR1A	GRM4	1
TAS2R40	GRM4	1
SSTR4	GRM4	1
NMS	GRM4	1
INSL5	GRM4	1
MTNR1B	GRM4	1
TAS2R50	GRM4	1
RXFP3	GRM4	1
GRM6	GRM4	1
CCL1	GRM4	1
TAS2R39	GRM4	1
GPRC6A	GRM4	1
TAS2R1	GRM4	1
TAS2R7	GRM4	1
HRH3	GRM4	1
GALR3	GRM4	1
TAS1R2	GRM4	1
GRM5	GRM4	1
TAS2R13	GRM4	1
TAS2R9	GRM4	1
TAS2R16	GRM4	1
TAS2R41	GRM4	1
TAS2R8	GRM4	1
GALR1	GRM4	1
DRD3	GRM4	1
HTR5A	GRM4	1
TAS2R43	GRM4	1
TAS2R46	GRM4	1
TAS2R60	GRM4	1
PHB2	PHB	1
EIF3B	PHB2	1
HSPA9	PHB2	1
IL26	IL22	1
IL9	IL22	1
IL17A	IL22	1
IL17F	IL22	1
IL31	IL22	1
IL13	IL22	1
RTP2	OR52E8	1
RTP1	OR52E8	1
DYNC1I2	TUBGCP2	1
SMC3	TUBGCP2	1
DYNC1H1	TUBGCP2	1
CDC5L	TUBGCP2	1
PPP2R1A	TUBGCP2	1
RPLP2	RAN	1
RPS3	RAN	1
PSMD11	RAN	1
RAN	RPL27	1
CCT8	RAN	1
PSMA6	RAN	1
CSE1L	RAN	1
NUP98	RAN	1
NUP93	RAN	1
CCT7	RAN	1
XPO1	RAN	1
CCT6A	RAN	1
PSMA1	RAN	1
NUP205	RAN	1
RPL5	RAN	1
RAN	RPLP0	1
RPS8	RAN	1
CCT3	RAN	1
PSMA3	RAN	1
CCT4	RAN	1
PSMD1	RAN	1
NUP54	RAN	1
NXF1	RAN	1
POLR2D	RAN	1
RPS27A	RAN	1
RPS9	RAN	1
RUVBL1	RAN	1
POLR2I	RAN	1
RPL10A	RAN	1
NUP133	RAN	1
NHP2L1	RAN	1
HIST1H2BA	RAN	1
POLR2F	RAN	1
RPL12	RAN	1
KPNB1	RAN	1
RPLP2	RPL18	1
RPN2	RPL18	1
RPS3	RPL18	1
ETF1	RPL18	1
RPL7	RPL18	1
EIF3G	RPL18	1
RPL11	RPL18	1
CCT4	RPL18	1
EXOSC10	RPL18	1
PSMD1	RPL18	1
WDR12	RPL18	1
PSMD11	RPL18	1
RPL3	RPL18	1
RPL18	RPL27	1
RPL7A	RPL18	1
EIF3F	RPL18	1
EIF3B	RPL18	1
RPL31	RPL18	1
RPL24	RPL18	1
RPL4	RPL18	1
RPL30	RPL18	1
RPS24	RPL18	1
RPS27A	RPL18	1
RPL35	RPL18	1
RPS15A	RPL18	1
RPS6	RPL18	1
EIF3D	RPL18	1
RPS13	RPL18	1
RPL18	RPL36	1
QARS	RPL18	1
RPL38	RPL18	1
RPS9	RPL18	1
CCT7	RPL18	1
RPL37A	RPL18	1
RPL35A	RPL18	1
EIF3A	RPL18	1
EIF4A3	RPL18	1
RPL10A	RPL18	1
NHP2L1	RPL18	1
RPL5	RPL18	1
PPP2R1A	RPL18	1
FTSJ3	RPL18	1
NPSR1	RPL18	1
RPS20	RPL18	1
RPL18	RPLP0	1
RPL14	RPL18	1
RPL12	RPL18	1
RPS8	RPL18	1
EEF2	RPL18	1
RPL19	RPL18	1
RPL18	NACA	1
EIF5B	RPL18	1
RPL37	RPL18	1
BRIX1	RPL18	1
RPL18	RPS19	1
RPL18	RPS5	1
RPS11	RPL18	1
RPLP2	NACA	1
RPS3	NACA	1
ETF1	NACA	1
RPL7	NACA	1
EIF3G	NACA	1
RPL11	NACA	1
RPL3	NACA	1
NACA	RPL27	1
CCT8	NACA	1
RPL7A	NACA	1
RPL31	NACA	1
RPL24	NACA	1
RPL4	NACA	1
RPL30	NACA	1
RPS24	NACA	1
RPS27A	NACA	1
RPL35	NACA	1
RPS15A	NACA	1
RPS6	NACA	1
RPS13	NACA	1
NACA	RPL36	1
RPL38	NACA	1
RPS9	NACA	1
RPL37A	NACA	1
RPL35A	NACA	1
RPL10A	NACA	1
RPL5	NACA	1
RPS20	NACA	1
NACA	RPLP0	1
RPL14	NACA	1
RPL12	NACA	1
RPS8	NACA	1
RPL18	NACA	1
RPL19	NACA	1
NACA	RPS19	1
NACA	RPS5	1
RPS11	NACA	1
KIF2B	COPZ1	1
COPZ1	PSMB3	1
NAPG	COPZ1	1
DYNC1I2	COPZ1	1
INS	COPZ1	1
COPA	COPZ1	1
DYNC1H1	COPZ1	1
COPB1	COPZ1	1
ARCN1	COPZ1	1
NAPA	COPZ1	1
RPLP2	RPLP0	1
RPS3	RPLP0	1
PSMC2	RPLP0	1
RPL7	RPLP0	1
EXOSC10	RPLP0	1
WDR12	RPLP0	1
PSMD11	RPLP0	1
RPL3	RPLP0	1
RPLP0	RPL27	1
CCT8	RPLP0	1
RPL7A	RPLP0	1
EIF3F	RPLP0	1
RPL31	RPLP0	1
RPL24	RPLP0	1
PSMC4	RPLP0	1
RPL4	RPLP0	1
RAN	RPLP0	1
RPS15A	RPLP0	1
EIF3D	RPLP0	1
RPS13	RPLP0	1
RPLP0	RPL36	1
QARS	RPLP0	1
RPL38	RPLP0	1
CCT7	RPLP0	1
CCT6A	RPLP0	1
RPL37A	RPLP0	1
CDC5L	RPLP0	1
EFTUD2	RPLP0	1
EIF4A3	RPLP0	1
RPL5	RPLP0	1
RPL14	RPLP0	1
RPS8	RPLP0	1
RPL18	RPLP0	1
EIF5B	RPLP0	1
RPL37	RPLP0	1
BRIX1	RPLP0	1
RPLP0	RPS19	1
RPLP0	RPS5	1
CCT3	RPLP0	1
RPN2	RPLP0	1
